load,year,month,day,hour,minute,humidity,temperature
4,2019,6,10,16,0,11.5,161.779997253418
4,2019,6,10,16,10,11.5,161.779997253418
4,2019,6,10,16,20,11.3999996185303,161.959994506836
4,2019,6,10,16,30,11.5,161.959994506836
4,2019,6,10,16,40,11.3999996185303,161.779997253418
4,2019,6,10,16,50,11.3999996185303,161.959994506836
4,2019,6,10,17,0,11.6999998092651,162.140005493164
4,2019,6,10,17,10,11.6000003814697,162.140005493164
4,2019,6,10,17,20,11.5,162.140005493164
4,2019,6,10,17,30,11.5,162.140005493164
4,2019,6,10,17,40,11.3999996185303,162.320002746582
4,2019,6,10,17,50,11.5,162.140005493164
4,2019,6,10,18,0,11.5,162.140005493164
4,2019,6,10,18,10,11.3999996185303,161.959994506836
4,2019,6,10,18,20,11.6000003814697,162.140005493164
4,2019,6,10,18,30,11.6000003814697,161.779997253418
4,2019,6,10,18,40,11.6000003814697,161.959994506836
4,2019,6,10,18,50,11.5,161.779997253418
4,2019,6,10,19,0,11.5,161.959994506836
4,2019,6,10,19,10,11.5,161.959994506836
4,2019,6,10,19,20,11.5,161.959994506836
4,2019,6,10,19,30,11.5,161.959994506836
4,2019,6,10,19,40,11.5,161.959994506836
4,2019,6,10,19,50,11.6000003814697,161.959994506836
4,2019,6,10,20,0,11.6000003814697,161.959994506836
4,2019,6,10,20,10,11.5,161.959994506836
4,2019,6,10,20,20,11.5,161.959994506836
4,2019,6,10,20,30,11.3999996185303,161.959994506836
4,2019,6,10,20,40,11.3999996185303,161.6
4,2019,6,10,20,50,11.5,161.6
4,2019,6,10,21,0,11.3000001907349,161.6
4,2019,6,10,21,10,11.3000001907349,161.6
4,2019,6,10,21,20,11.1000003814697,161.240005493164
4,2019,6,10,21,30,11.1999998092651,161.240005493164
4,2019,6,10,21,40,11.1000003814697,161.240005493164
4,2019,6,10,21,50,11.1999998092651,161.240005493164
4,2019,6,10,22,0,11.1999998092651,161.240005493164
4,2019,6,10,22,10,11.3000001907349,161.240005493164
4,2019,6,10,22,20,11.1999998092651,161.240005493164
4,2019,6,10,22,30,11.1999998092651,161.059994506836
4,2019,6,10,22,40,11.1999998092651,160.879997253418
4,2019,6,10,22,50,11.3000001907349,161.059994506836
4,2019,6,10,23,0,11.3000001907349,161.059994506836
4,2019,6,10,23,10,11.1999998092651,160.7
4,2019,6,10,23,20,11.1999998092651,160.7
4,2019,6,10,23,30,11.1999998092651,160.7
4,2019,6,10,23,40,11.1999998092651,160.7
4,2019,6,10,23,50,11.1999998092651,160.340005493164
4,2019,6,11,0,0,11.1000003814697,160.340005493164
4,2019,6,11,0,10,11.1000003814697,160.340005493164
4,2019,6,11,0,20,11.1999998092651,160.340005493164
4,2019,6,11,0,30,11.1999998092651,160.340005493164
4,2019,6,11,0,40,11.1000003814697,159.979997253418
4,2019,6,11,0,50,11.1000003814697,159.979997253418
4,2019,6,11,1,0,11.1999998092651,159.979997253418
4,2019,6,11,1,10,11.1999998092651,159.979997253418
4,2019,6,11,1,30,11.1000003814697,159.620002746582
4,2019,6,11,1,40,11.3000001907349,159.620002746582
4,2019,6,11,1,50,11.0,159.440005493164
4,2019,6,11,2,0,11.1000003814697,159.440005493164
4,2019,6,11,2,10,11.1000003814697,159.440005493164
4,2019,6,11,2,20,11.1000003814697,159.440005493164
4,2019,6,11,2,30,11.1999998092651,159.440005493164
4,2019,6,11,2,40,11.1000003814697,159.079997253418
4,2019,6,11,2,50,11.0,159.079997253418
4,2019,6,11,3,0,11.1000003814697,159.079997253418
4,2019,6,11,3,10,11.0,159.079997253418
4,2019,6,11,3,20,10.8999996185303,158.720002746582
4,2019,6,11,3,30,11.0,158.720002746582
4,2019,6,11,3,40,10.8999996185303,158.720002746582
4,2019,6,11,3,50,11.0,158.720002746582
4,2019,6,11,4,0,11.0,158.720002746582
4,2019,6,11,4,10,10.8999996185303,158.720002746582
4,2019,6,11,4,20,10.8999996185303,158.540005493164
4,2019,6,11,4,30,11.0,158.540005493164
4,2019,6,11,4,40,10.8999996185303,158.540005493164
4,2019,6,11,4,50,10.8000001907349,158.540005493164
4,2019,6,11,5,0,11.0,158.540005493164
4,2019,6,11,5,10,10.8999996185303,158.540005493164
4,2019,6,11,5,20,10.8000001907349,158.179997253418
4,2019,6,11,5,30,10.8999996185303,158.179997253418
4,2019,6,11,5,40,10.8000001907349,158.179997253418
4,2019,6,11,5,50,10.8999996185303,158.179997253418
4,2019,6,11,6,0,11.0,158.179997253418
4,2019,6,11,6,10,11.0,158.179997253418
4,2019,6,11,6,20,11.0,158.179997253418
4,2019,6,11,6,30,11.0,158.179997253418
4,2019,6,11,6,40,11.0,158.179997253418
4,2019,6,11,6,50,11.1000003814697,158.179997253418
4,2019,6,11,7,0,11.0,158.179997253418
4,2019,6,11,7,10,11.0,158.179997253418
4,2019,6,11,7,20,11.0,158.179997253418
4,2019,6,11,7,30,11.1000003814697,158.179997253418
4,2019,6,11,7,40,11.1000003814697,158.179997253418
4,2019,6,11,7,50,11.1000003814697,158.179997253418
4,2019,6,11,8,0,11.5,158.540005493164
4,2019,6,11,8,10,11.5,158.540005493164
4,2019,6,11,8,20,11.5,158.540005493164
4,2019,6,11,8,30,11.6000003814697,158.720002746582
4,2019,6,11,8,40,11.6000003814697,158.720002746582
4,2019,6,11,8,50,11.6000003814697,158.720002746582
4,2019,6,11,9,0,11.5,158.720002746582
4,2019,6,11,9,10,12.3000001907349,124.879997253418
4,2019,6,11,9,20,17.8999996185303,109.760001373291
4,2019,6,11,9,30,18.2000007629395,106.879997253418
4,2019,6,11,9,40,19.2000007629395,107.779997253418
4,2019,6,11,9,50,19.3999996185303,105.620002746582
4,2019,6,11,10,0,18.8999996185303,106.339998626709
4,2019,6,11,10,10,18.7000007629395,105.620002746582
4,2019,6,11,10,20,18.7000007629395,105.620002746582
4,2019,6,11,10,30,20.0,106.7
4,2019,6,11,10,40,20.1000003814697,105.8
4,2019,6,11,10,50,19.8999996185303,106.7
4,2019,6,11,11,0,20.1000003814697,105.439998626709
4,2019,6,11,11,10,19.3999996185303,106.520002746582
5,2019,6,11,11,20,19.2999992370605,106.160001373291
5,2019,6,11,11,30,19.5,106.879997253418
5,2019,6,11,11,40,26.1000003814697,105.079997253418
5,2019,6,11,11,50,28.2999992370605,107.060001373291
5,2019,6,11,12,0,29.8999996185303,108.139998626709
5,2019,6,11,12,10,31.5,109.039998626709
5,2019,6,11,12,20,32.2999992370605,110.120002746582
5,2019,6,11,12,30,33.0999984741211,110.839998626709
5,2019,6,11,12,40,33.7999992370605,111.560001373291
5,2019,6,11,12,50,34.2999992370605,112.1
5,2019,6,11,13,0,35.4000015258789,112.820002746582
5,2019,6,11,13,20,35.0999984741211,113.720002746582
5,2019,6,11,13,30,36.0,114.260001373291
5,2019,6,11,13,40,35.2999992370605,115.160001373291
5,2019,6,11,13,50,35.7000007629395,115.160001373291
5,2019,6,11,14,0,35.5,115.520002746582
5,2019,6,11,14,10,36.2999992370605,116.060001373291
5,2019,6,11,14,30,37.5999984741211,116.6
5,2019,6,11,14,40,37.5,117.139998626709
5,2019,6,11,14,50,37.5999984741211,117.320002746582
5,2019,6,11,15,0,37.7000007629395,117.679997253418
5,2019,6,11,15,10,38.5,118.220002746582
5,2019,6,11,15,20,39.4000015258789,118.4
5,2019,6,11,15,30,39.4000015258789,118.760001373291
5,2019,6,11,15,40,39.5999984741211,119.120002746582
5,2019,6,11,16,0,40.0999984741211,119.839998626709
5,2019,6,11,16,10,40.7000007629395,120.2
5,2019,6,11,16,20,41.4000015258789,120.560001373291
5,2019,6,11,16,30,42.0,120.2
5,2019,6,11,16,40,42.2999992370606,120.560001373291
5,2019,6,11,16,50,42.5,120.920002746582
5,2019,6,11,17,0,42.7000007629395,121.1
5,2019,6,11,17,10,43.0999984741211,121.279997253418
5,2019,6,11,17,20,43.0999984741211,121.639998626709
5,2019,6,11,17,30,43.7000007629395,121.639998626709
5,2019,6,11,17,40,43.5999984741211,122.0
5,2019,6,11,17,50,43.9000015258789,122.179997253418
5,2019,6,11,18,0,43.7999992370605,122.360001373291
5,2019,6,11,18,10,44.0,122.720002746582
5,2019,6,11,18,20,44.0,122.9
5,2019,6,11,18,30,43.7000007629395,123.079997253418
5,2019,6,11,18,40,43.7999992370605,123.079997253418
5,2019,6,11,18,50,43.7999992370605,123.260001373291
5,2019,6,11,19,10,43.9000015258789,123.8
5,2019,6,11,19,20,44.4000015258789,123.8
5,2019,6,11,19,30,44.7999992370606,123.979997253418
5,2019,6,11,19,40,44.5999984741211,123.8
5,2019,6,11,19,50,43.7999992370605,123.8
5,2019,6,11,20,0,44.5,124.160001373291
5,2019,6,11,20,10,44.9000015258789,124.339998626709
5,2019,6,11,20,20,45.0999984741211,124.520002746582
5,2019,6,11,20,30,45.0999984741211,124.7
5,2019,6,11,20,40,44.9000015258789,124.7
5,2019,6,11,20,50,45.5,125.060001373291
5,2019,6,11,21,0,45.7000007629395,125.060001373291
5,2019,6,11,21,10,44.5999984741211,125.060001373291
5,2019,6,11,21,20,44.7999992370606,125.060001373291
5,2019,6,11,21,30,44.5999984741211,125.239998626709
5,2019,6,11,21,40,44.0999984741211,125.239998626709
5,2019,6,11,21,50,43.5999984741211,125.420002746582
5,2019,6,11,22,0,43.2999992370606,125.420002746582
5,2019,6,11,22,10,43.0999984741211,125.779997253418
5,2019,6,11,22,20,42.7999992370606,125.779997253418
5,2019,6,11,22,30,42.7000007629395,125.420002746582
5,2019,6,11,22,40,42.2999992370606,125.6
5,2019,6,11,22,50,42.2999992370606,125.779997253418
5,2019,6,11,23,0,41.9000015258789,125.960001373291
5,2019,6,11,23,10,41.5,125.960001373291
5,2019,6,11,23,20,41.5999984741211,125.960001373291
5,2019,6,11,23,30,41.0999984741211,126.320002746582
5,2019,6,11,23,40,40.7999992370606,126.139998626709
5,2019,6,11,23,50,41.0999984741211,126.5
5,2019,6,12,0,0,41.0999984741211,126.5
5,2019,6,12,0,10,40.9000015258789,126.5
5,2019,6,12,0,20,,126.679997253418
5,2019,6,12,0,30,40.9000015258789,126.860001373291
5,2019,6,12,0,40,40.7000007629395,126.679997253418
5,2019,6,12,0,50,40.4000015258789,126.860001373291
5,2019,6,12,1,0,40.2000007629395,127.039998626709
5,2019,6,12,1,10,39.5999984741211,127.039998626709
5,2019,6,12,1,20,39.9000015258789,126.860001373291
5,2019,6,12,1,30,39.9000015258789,127.039998626709
5,2019,6,12,1,40,39.9000015258789,127.039998626709
5,2019,6,12,1,50,39.0999984741211,127.4
5,2019,6,12,2,0,39.0999984741211,127.220002746582
5,2019,6,12,2,10,38.9000015258789,127.220002746582
5,2019,6,12,2,20,38.9000015258789,127.4
5,2019,6,12,2,30,38.7000007629395,127.579997253418
5,2019,6,12,2,40,38.2999992370605,127.579997253418
5,2019,6,12,2,50,38.5,127.760001373291
5,2019,6,12,3,0,38.0999984741211,127.760001373291
5,2019,6,12,3,10,38.0999984741211,127.939998626709
5,2019,6,12,3,20,38.0999984741211,127.939998626709
5,2019,6,12,3,30,37.9000015258789,127.939998626709
5,2019,6,12,3,40,38.2000007629395,127.939998626709
5,2019,6,12,3,50,37.9000015258789,128.120002746582
5,2019,6,12,4,0,37.5,128.3
5,2019,6,12,4,10,37.5999984741211,128.120002746582
5,2019,6,12,4,20,37.0,128.120002746582
5,2019,6,12,4,30,37.2000007629395,128.3
5,2019,6,12,4,40,36.7000007629395,128.479997253418
5,2019,6,12,4,50,37.0999984741211,128.479997253418
5,2019,6,12,5,0,37.7999992370605,128.479997253418
5,2019,6,12,5,10,36.9000015258789,128.660001373291
5,2019,6,12,5,20,36.4000015258789,128.479997253418
5,2019,6,12,5,30,36.5999984741211,128.660001373291
5,2019,6,12,5,40,36.7000007629395,128.839998626709
5,2019,6,12,5,50,36.7999992370605,128.839998626709
5,2019,6,12,6,0,36.5999984741211,129.020002746582
5,2019,6,12,6,10,36.7999992370605,129.020002746582
5,2019,6,12,6,20,37.0999984741211,129.020002746582
5,2019,6,12,6,30,37.2000007629395,129.2
5,2019,6,12,6,40,37.2000007629395,129.379997253418
5,2019,6,12,6,50,37.4000015258789,129.379997253418
5,2019,6,12,7,0,37.7000007629395,129.560001373291
5,2019,6,12,7,10,38.2000007629395,129.739998626709
5,2019,6,12,7,20,37.5999984741211,129.920002746582
5,2019,6,12,7,30,37.9000015258789,129.920002746582
5,2019,6,12,7,40,37.2999992370605,129.920002746582
5,2019,6,12,7,50,37.5,130.1
5,2019,6,12,8,0,38.0999984741211,130.1
5,2019,6,12,8,10,38.2000007629395,130.1
5,2019,6,12,8,20,38.4000015258789,130.460001373291
5,2019,6,12,8,30,38.4000015258789,130.639998626709
5,2019,6,12,8,40,37.0999984741211,130.639998626709
5,2019,6,12,8,50,38.5999984741211,130.820002746582
5,2019,6,12,9,0,38.0,130.820002746582
5,2019,6,12,9,10,38.7999992370605,131.0
5,2019,6,12,9,20,38.2999992370605,131.179997253418
5,2019,6,12,9,30,38.0999984741211,131.360001373291
5,2019,6,12,9,40,39.2000007629395,131.720002746582
5,2019,6,12,9,50,39.5,131.720002746582
5,2019,6,12,10,0,39.0999984741211,131.9
5,2019,6,12,10,10,39.5,131.9
5,2019,6,12,10,20,39.0,132.260001373291
5,2019,6,12,10,30,38.5,132.260001373291
5,2019,6,12,10,40,39.7000007629394,132.439998626709
5,2019,6,12,10,50,40.2000007629395,132.8
5,2019,6,12,11,0,39.7000007629394,132.8
5,2019,6,12,11,10,39.7000007629394,132.979997253418
5,2019,6,12,11,20,39.2000007629395,132.8
5,2019,6,12,11,30,39.4000015258789,132.8
5,2019,6,12,11,40,40.5,133.160001373291
5,2019,6,12,11,50,41.2999992370605,133.7
5,2019,6,12,12,0,42.0,133.879997253418
5,2019,6,12,12,10,42.7000007629395,134.060001373291
5,2019,6,12,12,20,43.0999984741211,134.420002746582
5,2019,6,12,12,30,41.7999992370605,134.239998626709
5,2019,6,12,12,40,40.9000015258789,134.420002746582
5,2019,6,12,12,50,42.2000007629395,134.6
5,2019,6,12,13,0,41.5,134.779997253418
5,2019,6,12,13,10,41.4000015258789,134.960001373291
5,2019,6,12,13,20,42.2000007629395,134.960001373291
5,2019,6,12,13,30,42.5,135.139998626709
5,2019,6,12,13,40,42.5999984741211,135.320002746582
5,2019,6,12,13,50,41.9000015258789,135.5
5,2019,6,12,14,0,40.5,135.320002746582
5,2019,6,12,14,10,40.5999984741211,135.5
5,2019,6,12,14,20,41.5,135.679997253418
5,2019,6,12,14,30,41.4000015258789,135.679997253418
5,2019,6,12,14,40,42.2000007629395,135.860001373291
5,2019,6,12,14,50,42.7999992370606,136.220002746582
5,2019,6,12,15,0,42.5,136.220002746582
5,2019,6,12,15,10,43.2999992370606,136.4
5,2019,6,12,15,20,43.7000007629395,136.579997253418
5,2019,6,12,15,30,43.5999984741211,136.579997253418
5,2019,6,12,15,40,43.5,136.760001373291
5,2019,6,12,15,50,41.7999992370605,136.579997253418
5,2019,6,12,16,0,41.2000007629395,136.579997253418
5,2019,6,12,16,10,41.2999992370605,136.579997253418
5,2019,6,12,16,20,41.7999992370605,136.760001373291
5,2019,6,12,16,30,40.7000007629395,137.120002746582
5,2019,6,12,16,40,39.7999992370605,136.760001373291
5,2019,6,12,16,50,39.7000007629394,136.939998626709
5,2019,6,12,17,0,40.2000007629395,136.939998626709
5,2019,6,12,17,10,39.2999992370605,136.939998626709
5,2019,6,12,17,20,39.5,137.120002746582
5,2019,6,12,17,30,39.5,137.3
5,2019,6,12,17,40,39.5999984741211,137.120002746582
5,2019,6,12,17,50,40.0,137.3
5,2019,6,12,18,0,39.7000007629394,137.3
5,2019,6,12,18,10,39.7999992370605,137.660001373291
5,2019,6,12,18,20,40.0999984741211,137.660001373291
5,2019,6,12,18,30,40.0999984741211,137.660001373291
5,2019,6,12,18,40,40.2000007629395,137.839998626709
5,2019,6,12,18,50,40.0,137.839998626709
5,2019,6,12,19,0,40.0,137.839998626709
5,2019,6,12,19,10,40.2999992370606,138.020002746582
5,2019,6,12,19,20,40.0999984741211,138.020002746582
5,2019,6,12,19,30,40.2000007629395,138.020002746582
5,2019,6,12,19,40,40.2000007629395,138.2
5,2019,6,12,19,50,40.0999984741211,138.2
5,2019,6,12,20,0,39.7000007629394,138.2
5,2019,6,12,20,10,39.5999984741211,138.020002746582
5,2019,6,12,20,20,39.9000015258789,138.2
5,2019,6,12,20,30,39.5,138.2
5,2019,6,12,20,40,39.0999984741211,138.2
5,2019,6,12,20,50,39.7000007629394,138.2
5,2019,6,12,21,0,39.2999992370605,138.2
5,2019,6,12,21,10,38.7999992370605,138.379997253418
5,2019,6,12,21,20,38.5999984741211,138.2
5,2019,6,12,21,30,38.5999984741211,138.2
5,2019,6,12,21,40,38.2000007629395,138.2
5,2019,6,12,21,50,38.0999984741211,138.2
5,2019,6,12,22,0,38.0,138.2
5,2019,6,12,22,10,37.9000015258789,138.2
5,2019,6,12,22,20,37.7000007629395,138.379997253418
5,2019,6,12,22,30,37.0,138.2
5,2019,6,12,22,40,37.0999984741211,138.2
5,2019,6,12,22,50,37.2999992370605,138.2
5,2019,6,12,23,0,37.2000007629395,138.2
5,2019,6,12,23,10,37.0999984741211,138.2
5,2019,6,12,23,20,37.0999984741211,138.2
5,2019,6,12,23,30,36.7999992370605,138.2
5,2019,6,12,23,40,36.5999984741211,138.2
5,2019,6,12,23,50,36.5999984741211,138.2
5,2019,6,13,0,0,36.5,138.379997253418
5,2019,6,13,0,10,36.0,138.2
5,2019,6,13,0,20,36.2000007629395,138.379997253418
5,2019,6,13,0,30,36.2000007629395,138.379997253418
5,2019,6,13,0,40,36.4000015258789,138.379997253418
5,2019,6,13,0,50,36.4000015258789,138.379997253418
5,2019,6,13,1,0,36.0,138.379997253418
5,2019,6,13,1,10,,138.379997253418
5,2019,6,13,1,20,,138.379997253418
5,2019,6,13,1,30,35.4000015258789,138.379997253418
5,2019,6,13,1,40,35.4000015258789,138.379997253418
5,2019,6,13,1,50,34.5,138.2
5,2019,6,13,2,0,35.5,138.379997253418
5,2019,6,13,2,10,35.4000015258789,138.379997253418
5,2019,6,13,2,20,35.2999992370605,138.379997253418
5,2019,6,13,2,30,34.9000015258789,138.379997253418
5,2019,6,13,2,40,34.9000015258789,138.379997253418
5,2019,6,13,2,50,35.0,138.379997253418
5,2019,6,13,3,0,34.7999992370605,138.560001373291
5,2019,6,13,3,10,34.5999984741211,138.379997253418
5,2019,6,13,3,20,34.5999984741211,138.379997253418
5,2019,6,13,3,30,34.7000007629395,138.379997253418
5,2019,6,13,3,40,34.7999992370605,138.560001373291
5,2019,6,13,3,50,34.5999984741211,138.379997253418
5,2019,6,13,4,0,34.4000015258789,138.379997253418
5,2019,6,13,4,10,34.5,138.379997253418
5,2019,6,13,4,20,34.4000015258789,138.379997253418
5,2019,6,13,4,30,34.4000015258789,138.379997253418
5,2019,6,13,4,40,34.0999984741211,138.560001373291
5,2019,6,13,4,50,34.2000007629395,138.560001373291
5,2019,6,13,5,0,34.0999984741211,138.560001373291
5,2019,6,13,5,10,33.7999992370605,138.379997253418
5,2019,6,13,5,20,33.7000007629395,138.560001373291
5,2019,6,13,5,30,33.7999992370605,138.560001373291
5,2019,6,13,5,40,33.9000015258789,138.560001373291
5,2019,6,13,5,50,33.7999992370605,138.739998626709
5,2019,6,13,6,0,34.2999992370605,138.739998626709
5,2019,6,13,6,10,34.2000007629395,138.739998626709
5,2019,6,13,6,20,34.0999984741211,138.739998626709
5,2019,6,13,6,30,34.0,138.739998626709
5,2019,6,13,6,40,34.0999984741211,138.739998626709
5,2019,6,13,6,50,34.0,138.739998626709
5,2019,6,13,7,0,33.7999992370605,138.739998626709
5,2019,6,13,7,10,33.7000007629395,139.1
5,2019,6,13,7,20,34.0,138.920002746582
5,2019,6,13,7,30,33.5999984741211,138.920002746582
5,2019,6,13,7,40,33.7000007629395,138.920002746582
5,2019,6,13,7,50,33.5,138.920002746582
5,2019,6,13,8,0,33.5999984741211,139.1
5,2019,6,13,8,10,33.7999992370605,139.1
5,2019,6,13,8,20,32.7000007629395,138.560001373291
5,2019,6,13,8,30,33.2000007629395,139.1
5,2019,6,13,8,40,33.5999984741211,139.460001373291
5,2019,6,13,8,50,33.5999984741211,139.460001373291
5,2019,6,13,9,0,33.7000007629395,139.460001373291
5,2019,6,13,9,10,34.0,139.639998626709
5,2019,6,13,9,20,35.5,139.820002746582
5,2019,6,13,9,30,35.7999992370605,140.0
5,2019,6,13,9,40,35.5,140.179997253418
5,2019,6,13,9,50,35.7999992370605,140.179997253418
5,2019,6,13,10,0,35.2999992370605,140.360001373291
5,2019,6,13,10,10,34.5,140.360001373291
5,2019,6,13,10,20,34.4000015258789,140.360001373291
5,2019,6,13,10,30,34.2999992370605,140.360001373291
5,2019,6,13,10,40,34.5999984741211,140.720002746582
5,2019,6,13,10,50,34.4000015258789,140.720002746582
5,2019,6,13,11,0,34.7999992370605,140.720002746582
5,2019,6,13,11,10,35.7000007629395,141.079997253418
5,2019,6,13,11,20,35.2000007629395,140.9
5,2019,6,13,11,30,35.2000007629395,141.079997253418
5,2019,6,13,11,40,35.2000007629395,141.260001373291
5,2019,6,13,11,50,35.7000007629395,141.439998626709
5,2019,6,13,12,0,36.7000007629395,141.620002746582
5,2019,6,13,12,10,37.2999992370605,141.620002746582
5,2019,6,13,12,20,36.0,141.979997253418
5,2019,6,13,12,30,36.7999992370605,141.620002746582
5,2019,6,13,12,40,37.2000007629395,141.979997253418
5,2019,6,13,12,50,35.9000015258789,141.979997253418
5,2019,6,13,13,0,37.0999984741211,142.160001373291
5,2019,6,13,13,10,37.5,141.979997253418
5,2019,6,13,13,20,37.2999992370605,141.979997253418
5,2019,6,13,13,30,37.2000007629395,141.979997253418
5,2019,6,13,13,40,37.5,142.160001373291
5,2019,6,13,13,50,38.0,142.160001373291
5,2019,6,13,14,0,37.7999992370605,142.160001373291
5,2019,6,13,14,10,38.2999992370605,142.339998626709
5,2019,6,13,14,20,37.7000007629395,142.520002746582
5,2019,6,13,14,30,37.9000015258789,142.7
5,2019,6,13,14,40,36.9000015258789,142.7
5,2019,6,13,14,50,37.0,142.7
5,2019,6,13,15,0,36.2000007629395,142.7
5,2019,6,13,15,10,37.0999984741211,142.520002746582
5,2019,6,13,15,20,37.2000007629395,142.520002746582
5,2019,6,13,15,30,36.5999984741211,142.7
5,2019,6,13,15,40,36.7000007629395,142.520002746582
5,2019,6,13,15,50,37.2999992370605,142.7
5,2019,6,13,16,0,37.4000015258789,142.7
5,2019,6,13,16,10,37.0999984741211,143.060001373291
5,2019,6,13,16,20,37.0,142.7
5,2019,6,13,16,30,37.5999984741211,142.7
5,2019,6,13,16,40,38.2999992370605,143.239998626709
5,2019,6,13,16,50,38.5999984741211,143.6
5,2019,6,13,17,0,37.4000015258789,143.239998626709
5,2019,6,13,17,10,38.7000007629395,143.420002746582
5,2019,6,13,17,20,38.0999984741211,143.420002746582
5,2019,6,13,17,30,37.9000015258789,143.239998626709
5,2019,6,13,17,40,38.4000015258789,143.420002746582
5,2019,6,13,17,50,38.9000015258789,143.6
5,2019,6,13,18,0,38.7000007629395,143.420002746582
5,2019,6,13,18,10,39.2000007629395,143.6
5,2019,6,13,18,30,38.7999992370605,144.139998626709
5,2019,6,13,18,40,38.7999992370605,144.139998626709
5,2019,6,13,18,50,38.5999984741211,144.139998626709
5,2019,6,13,19,0,38.5,144.139998626709
5,2019,6,13,19,10,39.0,143.960001373291
5,2019,6,13,19,20,38.9000015258789,144.139998626709
5,2019,6,13,19,30,38.7999992370605,144.139998626709
5,2019,6,13,19,40,38.4000015258789,144.139998626709
5,2019,6,13,19,50,37.5999984741211,144.139998626709
5,2019,6,13,20,0,37.0999984741211,144.139998626709
5,2019,6,13,20,10,37.0999984741211,144.139998626709
5,2019,6,13,20,20,36.7000007629395,143.960001373291
5,2019,6,13,20,30,36.2000007629395,143.6
5,2019,6,13,20,40,35.9000015258789,143.6
5,2019,6,13,20,50,35.5,143.960001373291
5,2019,6,13,21,0,36.0999984741211,143.6
5,2019,6,13,21,10,36.0,144.139998626709
5,2019,6,13,21,20,35.4000015258789,143.960001373291
5,2019,6,13,21,30,34.9000015258789,144.139998626709
5,2019,6,13,21,40,34.7000007629395,144.139998626709
5,2019,6,13,21,50,34.5999984741211,144.139998626709
5,2019,6,13,22,0,34.7000007629395,144.139998626709
5,2019,6,13,22,10,34.7000007629395,144.139998626709
5,2019,6,13,22,20,34.4000015258789,144.139998626709
5,2019,6,13,22,30,34.5,144.139998626709
5,2019,6,13,22,40,34.0999984741211,144.139998626709
5,2019,6,13,22,50,34.2000007629395,144.139998626709
5,2019,6,13,23,0,34.2000007629395,144.139998626709
5,2019,6,13,23,10,33.7000007629395,144.139998626709
5,2019,6,13,23,20,34.2999992370605,144.139998626709
5,2019,6,13,23,30,34.0999984741211,144.139998626709
5,2019,6,13,23,40,34.0,144.139998626709
5,2019,6,13,23,50,33.9000015258789,144.139998626709
5,2019,6,14,0,0,33.7999992370605,144.139998626709
5,2019,6,14,0,10,33.4000015258789,143.960001373291
5,2019,6,14,0,20,33.0,144.139998626709
5,2019,6,14,0,30,33.4000015258789,144.139998626709
5,2019,6,14,0,40,33.4000015258789,144.139998626709
5,2019,6,14,0,50,33.4000015258789,144.139998626709
5,2019,6,14,1,0,32.9000015258789,143.960001373291
5,2019,6,14,1,10,32.7999992370605,143.960001373291
5,2019,6,14,1,20,32.7999992370605,143.960001373291
5,2019,6,14,1,30,32.5,143.960001373291
5,2019,6,14,1,40,32.5,143.960001373291
5,2019,6,14,1,50,32.2999992370605,143.960001373291
5,2019,6,14,2,0,32.0999984741211,143.960001373291
5,2019,6,14,2,10,32.0,143.960001373291
5,2019,6,14,2,20,32.2999992370605,143.960001373291
5,2019,6,14,2,30,32.2999992370605,143.960001373291
5,2019,6,14,2,40,32.2999992370605,143.960001373291
5,2019,6,14,2,50,32.4000015258789,143.960001373291
5,2019,6,14,3,0,32.2999992370605,143.960001373291
5,2019,6,14,3,10,32.2999992370605,143.960001373291
5,2019,6,14,3,20,32.2999992370605,143.960001373291
5,2019,6,14,3,30,32.2999992370605,143.960001373291
5,2019,6,14,3,40,32.0999984741211,143.960001373291
5,2019,6,14,3,50,31.8999996185303,143.960001373291
5,2019,6,14,4,0,31.5,143.960001373291
5,2019,6,14,4,10,31.6000003814697,143.960001373291
5,2019,6,14,4,20,31.6000003814697,143.960001373291
5,2019,6,14,4,30,31.7000007629395,143.960001373291
5,2019,6,14,4,40,31.6000003814697,143.960001373291
5,2019,6,14,4,50,31.5,143.960001373291
5,2019,6,14,5,0,31.5,143.960001373291
5,2019,6,14,5,10,31.7000007629395,143.960001373291
5,2019,6,14,5,20,31.6000003814697,143.960001373291
5,2019,6,14,5,30,31.5,143.960001373291
5,2019,6,14,5,40,31.2000007629395,143.960001373291
5,2019,6,14,5,50,31.2999992370605,143.960001373291
5,2019,6,14,6,0,31.3999996185303,143.960001373291
5,2019,6,14,6,10,31.3999996185303,143.960001373291
5,2019,6,14,6,20,31.3999996185303,143.960001373291
5,2019,6,14,6,30,31.5,143.960001373291
5,2019,6,14,6,40,31.6000003814697,144.139998626709
5,2019,6,14,6,50,31.7000007629395,144.139998626709
5,2019,6,14,7,0,31.3999996185303,144.139998626709
5,2019,6,14,7,10,31.6000003814697,144.139998626709
5,2019,6,14,7,20,31.7000007629395,144.320002746582
5,2019,6,14,7,30,31.7000007629395,144.320002746582
5,2019,6,14,7,40,31.7000007629395,144.320002746582
5,2019,6,14,7,50,31.6000003814697,144.320002746582
5,2019,6,14,8,0,31.7000007629395,144.320002746582
5,2019,6,14,8,10,32.2999992370605,144.679997253418
5,2019,6,14,8,20,32.2000007629395,144.679997253418
5,2019,6,14,8,30,31.5,144.5
